DATE,PORTFOLIO_VALUE,PORTFOLIO_EXPENSE,PORTFOLIO_PROFIT,PORTFOLIO_DRAWDOWN
2020-09-08,13866.291361267586,13549.156084166612,317.1352771009733,-0.020159073940889168
2020-09-09,13939.89337186651,13549.156084166612,390.73728769989793,-0.014958096956768583
2020-09-10,13933.916384411428,13549.156084166612,384.7603002448159,-0.01538045191603261
2020-09-11,13810.149617922418,13549.156084166612,260.9935337558054,-0.024126247019594295
2020-09-14,13878.294529479415,13549.156084166612,329.138445312803,-0.019310887850614532
2020-09-15,13919.294630745235,13549.156084166612,370.1385465786225,-0.016413676466103037
2020-09-16,13983.249575870435,13549.156084166612,434.093491703823,-0.011894395064546828
2020-09-17,13926.294241038275,13549.156084166612,377.13815687166243,-0.015919059379753412
2020-09-18,13863.0976234829,13549.156084166612,313.94153931628716,-0.020384754687601155
2020-09-21,13622.790697969845,13549.156084166612,73.63461380323315,-0.03736568738968191
2020-09-22,13714.875658269291,13549.156084166612,165.71957410267896,-0.03085864016089231
2020-09-23,14123.469785067575,13954.876077757921,168.59370730965384,-0.001985941819744426
2020-09-24,14333.840140867846,14239.849568543485,93.99057232436098,0.0
2020-09-25,14370.44671630768,14239.849568543485,130.59714776419605,0.0
2020-09-28,14556.298260381034,14239.849568543485,316.44869183754963,0.0
2020-09-29,14541.628015094124,14239.849568543485,301.7784465506393,-0.0010078280222410297
2020-09-30,14545.07621690543,14239.849568543485,305.226648361946,-0.0007709407484557744
2020-10-01,14900.833761257189,14532.226204286484,368.60755697070454,0.0
2020-10-02,14838.556897755334,14532.226204286484,306.33069346884986,-0.004179421400148575
2020-10-05,14928.093952543702,14532.226204286484,395.8677482572184,0.0
2020-10-06,14901.731436972575,14532.226204286484,369.5052326860914,-0.0017659666166982364
2020-10-07,14900.381865234982,14532.226204286484,368.1556609484978,-0.0018563714427854688
2020-10-08,14955.921186517915,14532.226204286484,423.6949822314309,0.0
2020-10-09,15055.81495771621,14532.226204286484,523.5887534297253,0.0
2020-10-12,15131.805894239646,14532.226204286484,599.5796899531615,0.0
2020-10-13,15122.739897012178,14532.226204286484,590.5136927256935,-0.0005991351786318638
2020-10-14,15478.958482603746,14876.456207643418,602.5022749603286,0.0
2020-10-15,15414.75719902085,14876.456207643418,538.3009913774331,-0.004147648800469943
2020-10-16,15465.13532589694,14876.456207643418,588.6791182535217,-0.0008930288638180837
2020-10-19,15416.478696371047,14876.456207643418,540.022488727629,-0.004036433478577927
2020-10-20,15321.669721854603,14876.456207643418,445.2135142111856,-0.010161456336090974
2020-10-21,15250.915311104622,14876.456207643418,374.459103461204,-0.014732462249021097
2020-10-22,15241.91741401637,14876.456207643418,365.4612063729528,-0.015313760861480303
2020-10-23,15280.489280021786,14876.456207643418,404.03307237836816,-0.012821870593232285
2020-10-26,15153.902885867165,14876.456207643418,277.44667822374686,-0.020999836461988074
2020-10-27,15483.277409983737,15185.690208683474,297.5872013002627,0.0
2020-10-28,15302.885384679996,15185.690208683474,117.19517599652136,-0.011650764920573157
2020-10-29,15328.846803760294,15185.690208683474,143.15659507681994,-0.009974025662284182
2020-10-30,15325.796796571894,15185.690208683474,140.1065878884201,-0.010171012844496207
2020-11-02,15470.483208924821,15185.690208683474,284.7930002413468,-0.0008263238279684933
2020-11-03,15603.372920122349,15185.690208683474,417.6827114388743,0.0
2020-11-04,15770.396927655202,15185.690208683474,584.7067189717272,0.0
2020-11-05,15882.662594508174,15185.690208683474,696.9723858246998,0.0
2020-11-06,15845.160137926825,15185.690208683474,659.4699292433506,-0.002361219748779187
2020-11-09,16180.864845215125,15494.939890557762,685.9249546573628,0.0
2020-11-10,16155.568762475603,15494.939890557762,660.628871917841,-0.0015633331704764941
2020-11-11,16260.746049086472,15494.939890557762,765.8061585287105,0.0
2020-11-12,16277.941849668206,15494.939890557762,783.0019591104447,0.0
2020-11-13,16232.820465676163,15494.939890557762,737.8805751184009,-0.002771934216791878
2020-11-16,16371.798515818027,15494.939890557762,876.8586252602654,0.0
2020-11-17,16328.168424631393,15494.939890557762,833.2285340736307,-0.0026649540760277715
2020-11-18,16350.233716992561,15494.939890557762,855.2938264347995,-0.0013171918042254513
2020-11-19,16264.846121644372,15494.939890557762,769.9062310866102,-0.006532721134475264
2020-11-20,16299.40222487899,15494.939890557762,804.4623343212279,-0.004422012087987156
2020-11-23,16493.362852739425,15743.44444725108,749.9184054883444,0.0
2020-11-24,16582.310349074203,15743.44444725108,838.8659018231228,0.0
2020-11-25,16877.179594638517,16090.742451401471,786.4371432370463,0.0
2020-11-26,16894.525821482544,16090.742451401471,803.7833700810734,0.0
2020-11-27,16870.763575613022,16090.742451401471,780.0211242115511,-0.001406505640975551
2020-11-30,16685.895519480673,16090.742451401471,595.1530680792021,-0.012348988317658707
2020-12-01,16847.72014567201,16090.742451401471,756.9776942705394,-0.0027704640133206578
2020-12-02,16765.69905501463,16090.742451401471,674.9566036131582,-0.0076253555636408045
2020-12-03,16731.35160308688,16090.742451401471,640.6091516854103,-0.0096584077067245
2020-12-04,16788.070518542674,16090.742451401471,697.3280671412031,-0.006301171401005236
2020-12-07,16866.43224407408,16090.742451401471,775.6897926726087,-0.0016628804919012123
2020-12-08,16883.632375137367,16090.742451401471,792.8899237358964,-0.0006447914821808828
2020-12-09,16864.962513592458,16090.742451401471,774.2200621909869,-0.001749874971483051
2020-12-10,16835.63579485655,16090.742451401471,744.8933434550781,-0.0034857460486468666
2020-12-11,16741.30528686726,16090.742451401471,650.5628354657892,-0.009069241494807374
2020-12-14,16761.60566015806,16090.742451401471,670.8632087565893,-0.0078676467590151
2020-12-15,17004.80453251822,16339.5237552427,665.2807772755204,0.0
2020-12-16,17415.463173767515,16653.909386863113,761.5537869044019,0.0
2020-12-17,17461.491552961194,16653.909386863113,807.58216609808,0.0
2020-12-18,17415.24951045175,16653.909386863113,761.3401235886377,-0.0026482298129680954
2020-12-21,17300.027838693575,16653.909386863113,646.1184518304617,-0.00924684548154975
2020-12-22,17347.06799756509,16653.909386863113,693.1586107019757,-0.006552908441358202
2020-12-23,17392.385887488388,16653.909386863113,738.4765006252746,-0.003957603808540982
2020-12-24,17426.054092650003,16653.909386863113,772.14470578689,-0.0020294635314347157
2020-12-28,17456.670067076273,16653.909386863113,802.7606802131595,-0.00027612107879197186
2020-12-29,17833.97035414238,17005.017388572098,828.9529655702827,0.0
2020-12-30,17815.052827805997,17005.017388572098,810.0354392338995,-0.0010607579782137015
2020-12-31,17819.40019506588,17005.017388572098,814.3828064937807,-0.0008169890824741527
2021-01-04,17952.32075938971,17005.017388572098,947.3033708176117,0.0
2021-01-05,17938.880403650845,17005.017388572098,933.8630150787467,-0.0007486695407798598
2021-01-06,18306.454340137367,17359.927384604813,946.526955532554,0.0
2021-01-07,18342.258812091368,17359.927384604813,982.3314274865552,0.0
2021-01-08,18370.354055359665,17359.927384604813,1010.4266707548522,0.0
2021-01-11,18412.047809993383,17359.927384604813,1052.1204253885699,0.0
2021-01-12,18408.76215483229,17359.927384604813,1048.8347702274768,-0.00017845137026581504
2021-01-13,18482.059304545084,17359.927384604813,1122.1319199402715,0.0
2021-01-14,18544.061746354124,17359.927384604813,1184.1343617493112,0.0
2021-01-15,18451.783437032296,17359.927384604813,1091.8560524274835,-0.0049761649084225125
2021-01-18,18504.16187612903,17359.927384604813,1144.2344915242174,-0.0021516251817344343
2021-01-19,18524.00167652712,17359.927384604813,1164.0742919223085,-0.0010817516734674736
2021-01-20,18664.54392925263,17359.927384604813,1304.616544647819,0.0
2021-01-21,18674.730409034342,17359.927384604813,1314.8030244295296,0.0
2021-01-22,18575.19176533745,17359.927384604813,1215.2643807326385,-0.005330124800555992
2021-01-25,18551.34713498948,17359.927384604813,1191.4197503846663,-0.006606964135084584
2021-01-26,18604.573626921338,17359.927384604813,1244.6462423165249,-0.00375677616631428
2021-01-27,18473.00130313512,17359.927384604813,1113.0739185303064,-0.01080224996456345
2021-01-28,19046.236133233215,17903.926702332035,1142.3094309011794,0.0
2021-01-29,18857.942406538088,17903.926702332035,954.0157042060528,-0.009886138414853448
2021-02-01,18973.82836180395,17903.926702332035,1069.9016594719142,-0.0038016840137208574
2021-02-02,19177.8372081428,17903.926702332035,1273.9105058107634,0.0
2021-02-03,19209.736845883137,17903.926702332035,1305.8101435511016,0.0
2021-02-04,19166.04231266123,17903.926702332035,1262.1156103291942,-0.002274603424943414
2021-02-05,19330.621544775306,17903.926702332035,1426.6948424432703,0.0
2021-02-08,19356.270307992785,17903.926702332035,1452.3436056607497,0.0
2021-02-09,19373.701081810133,17903.926702332035,1469.7743794780981,0.0
2021-02-10,19320.367830676536,17903.926702332035,1416.4411283445006,-0.002752868484363673
2021-02-11,19669.950016256702,18192.844944195975,1477.1050720607273,0.0
2021-02-12,19648.992280549428,18192.844944195975,1456.1473363534533,-0.0010654696981920618
2021-02-15,19740.72621408761,18192.844944195975,1547.8812698916336,0.0
2021-02-16,19666.566775127612,18192.844944195975,1473.7218309316377,-0.0037566722802261127
2021-02-17,19583.55394729801,18192.844944195975,1390.7090031020343,-0.007961828003948311
2021-02-18,19800.095256512035,18451.695952421265,1348.3993040907699,0.0
2021-02-19,19860.805518371584,18451.695952421265,1409.109565950319,0.0
2021-02-22,20125.372326841785,18813.975951200562,1311.3963756412231,0.0
2021-02-23,19996.335664333194,18813.975951200562,1182.3597131326314,-0.006411641007828302
2021-02-24,20076.57486773602,18813.975951200562,1262.5989165354586,-0.00242467360669308
2021-02-25,19921.029495014573,18813.975951200562,1107.0535438140105,-0.01015349323772136
2021-02-26,19668.728807065658,18813.975951200562,854.7528558650956,-0.022689941451025427
2021-03-01,19965.73738939549,18813.975951200562,1151.761438194928,-0.007932024056687166
2021-03-02,19936.822965127405,18813.975951200562,1122.847013926843,-0.00936873905497423
2021-03-03,19855.974070629032,18813.975951200562,1041.99811942847,-0.013386001105353408
2021-03-04,19782.2234235827,18813.975951200562,968.2474723821397,-0.017050561733032682
2021-03-05,19670.336408137024,18813.975951200562,856.3604569364616,-0.0226100621302726
2021-03-08,20268.84342099682,19172.685950285035,1096.157470711787,0.0
2021-03-09,20467.42247359243,19172.685950285035,1294.7365233073942,0.0
2021-03-10,20474.910095773703,19172.685950285035,1302.224145488668,0.0
2021-03-11,20874.190641302444,19461.400316962376,1412.7903243400688,0.0
2021-03-12,20738.698569764496,19461.400316962376,1277.2982528021203,-0.006490889820171465
2021-03-15,21118.766316786878,19747.772674464533,1370.9936423223444,0.0
2021-03-16,21234.179967379096,19747.772674464533,1486.4072929145623,0.0
2021-03-17,21157.90470999037,19747.772674464533,1410.1320355258358,-0.003592098094011822
2021-03-18,21145.475256315018,19747.772674464533,1397.7025818504844,-0.004177449338771265
2021-03-19,21142.641509540535,19747.772674464533,1394.8688350760021,-0.004310901479557282
2021-03-22,21172.979803926057,19747.772674464533,1425.2071294615234,-0.0028821533747503923
2021-03-23,21120.07440785705,19747.772674464533,1372.3017333925163,-0.005373673939720773
2021-03-24,21160.483753038883,19747.772674464533,1412.7110785743498,-0.0034706409408523384
2021-03-25,21116.32923388898,19747.772674464533,1368.5565594244472,-0.005550048726683239
2021-03-26,21267.847569173966,19747.772674464533,1520.0748947094326,0.0
2021-03-29,21257.753263407198,19747.772674464533,1509.9805889426643,-0.0004746275209062112
2021-03-30,21261.672110145926,19747.772674464533,1513.8994356813928,-0.00029036596242069175
2021-03-31,21382.102008817517,19747.772674464533,1634.329334352984,0.0
2021-04-01,21519.85609395065,19747.772674464533,1772.0834194861163,0.0
2021-04-05,21519.85609395065,19747.772674464533,1772.0834194861163,0.0
2021-04-06,21623.24709441045,19747.772674464533,1875.4744199459165,0.0
2021-04-07,21470.13345294415,19747.772674464533,1722.360778479615,-0.0070809735835595635
2021-04-08,21531.491091206124,19747.772674464533,1783.7184167415908,-0.00424339613767094
2021-04-09,21470.597775698694,19747.772674464533,1722.8251012341607,-0.007059500270485056
2021-04-12,21802.21067133391,20120.620666407893,1681.5900049260163,0.0
2021-04-13,21859.853621522263,20120.620666407893,1739.2329551143703,0.0
2021-04-14,22136.918600273963,20439.910554194736,1697.008046079227,0.0
2021-04-15,22259.895761216936,20439.910554194736,1819.9852070222005,0.0
2021-04-16,22326.249190558214,20439.910554194736,1886.3386363634781,0.0
2021-04-19,22243.311304172716,20439.910554194736,1803.40074997798,-0.0037148150447309626
2021-04-20,22102.131741185865,20439.910554194736,1662.2211869911298,-0.010038293824433697
2021-04-21,22219.551394520826,20439.910554194736,1779.6408403260903,-0.004779029165477131
2021-04-22,22282.17125126258,20439.910554194736,1842.2606970678462,-0.001974265310729961
2021-04-23,22231.837791280388,20439.910554194736,1791.9272370856525,-0.0042287174380259245
2021-04-26,22450.783744984245,20705.51671313695,1745.2670318472956,0.0
2021-04-27,22452.635307319757,20705.51671313695,1747.118594182808,0.0
2021-04-28,22435.647678069166,20705.51671313695,1730.1309649322175,-0.0007565984579570678
2021-04-29,22357.302174634628,20705.51671313695,1651.7854614976786,-0.004245966292163929
2021-04-30,22378.45070353496,20705.51671313695,1672.9339903980108,-0.0033040488463557944
2021-05-03,22410.41652384746,20705.51671313695,1704.8998107105108,-0.0018803486937915713
2021-05-04,22345.94815426937,20705.51671313695,1640.4314411324194,-0.004751653941290697
2021-05-05,22536.845215194822,20705.51671313695,1831.3285020578733,0.0
2021-05-06,22593.937003262232,20705.51671313695,1888.420290125283,0.0
2021-05-07,22660.305675168223,20705.51671313695,1954.7889620312744,0.0
2021-05-10,22562.079853188894,20705.51671313695,1856.563140051945,-0.004334708603995923
2021-05-11,22382.172954514004,20705.51671313695,1676.6562413770553,-0.012274005683824668
2021-05-12,22258.68695398552,20705.51671313695,1553.1702408485726,-0.017723446759273266
2021-05-13,22324.539078034173,20705.51671313695,1619.0223648972242,-0.014817390460093942
2021-05-14,22479.588599877465,20705.51671313695,1774.0718867405158,-0.00797505019929159
2021-05-17,22689.044124030657,20971.866747613363,1717.177376417294,0.0
2021-05-18,23102.943704203837,21347.164736504965,1755.7789676988723,0.0
2021-05-19,22897.13613603978,21347.164736504965,1549.9713995348138,-0.008908283325237446
2021-05-20,23106.39298764185,21347.164736504965,1759.2282511368867,0.0
2021-05-21,23126.01131084861,21347.164736504965,1778.8465743436464,0.0
2021-05-24,23198.712036368714,21347.164736504965,1851.5472998637488,0.0
2021-05-25,23214.486143909646,21347.164736504965,1867.321407404681,0.0
2021-05-26,23249.849969970935,21347.164736504965,1902.6852334659707,0.0
2021-05-27,23598.59842448798,21665.97064556646,1932.62777892152,0.0
2021-05-28,23706.324214501947,21665.97064556646,2040.3535689354867,0.0
2021-05-31,23665.654391809076,21665.97064556646,1999.6837462426156,-0.0017155684839572055
2021-06-01,23677.329656316982,21665.97064556646,2011.3590107505224,-0.0012230727093164163
2021-06-02,23715.605486771135,21665.97064556646,2049.6348412046755,0.0
2021-06-03,23652.78029285356,21665.97064556646,1986.8096472871002,-0.0026491077342562443
2021-06-04,23821.410726614104,21665.97064556646,2155.4400810476436,0.0
2021-06-07,23779.327895309616,21665.97064556646,2113.357249743156,-0.0017665969403512795
2021-06-08,23768.77474132885,21665.97064556646,2102.804095762389,-0.0022096082339257924
2021-06-09,23817.96775029809,21665.97064556646,2151.9971047316285,-0.00014453284717384548
2021-06-10,23828.427554044953,21665.97064556646,2162.4569084784926,0.0
2021-06-11,24220.14697419439,21988.845769138417,2231.3012050559737,0.0
2021-06-14,24235.629236315825,21988.845769138417,2246.783467177407,0.0
2021-06-15,24200.267055771325,21988.845769138417,2211.421286632907,-0.001459098924137345
2021-06-16,24205.93725546661,21988.845769138417,2217.091486328194,-0.0012251376087533603
2021-06-17,24188.36122186804,21988.845769138417,2199.5154527296218,-0.0019503522680136044
2021-06-18,24553.5443951663,22371.785756321035,2181.7586388452655,0.0
2021-06-21,24590.526079415413,22371.785756321035,2218.7403230943783,0.0
2021-06-22,24629.196277593546,22371.785756321035,2257.4105212725117,0.0
2021-06-23,24617.650883084145,22371.785756321035,2245.8651267631103,-0.00046876862644132725
2021-06-24,24709.406720927796,22371.785756321035,2337.620964606762,0.0
2021-06-25,24722.78073805516,22371.785756321035,2350.9949817341258,0.0
2021-06-28,24691.88827040364,22371.785756321035,2320.102514082606,-0.0012495547316798321
2021-06-29,24710.554817692682,22371.785756321035,2338.7690613716477,-0.0004945204381341702
2021-06-30,25042.882098122172,22673.81341990213,2369.068678220043,0.0
2021-07-01,25434.18641960741,22994.18069894405,2440.005720663361,0.0
2021-07-02,25518.97682170755,22994.18069894405,2524.7961227635024,0.0
2021-07-05,25580.50547866756,22994.18069894405,2586.3247797235126,0.0
2021-07-06,25590.69378778488,22994.18069894405,2596.513088840831,0.0
2021-07-07,25991.238125434626,23291.676701141314,2699.5614242933116,0.0
2021-07-08,25820.935385681816,23291.676701141314,2529.258684540502,-0.006552313473137465
2021-07-09,25928.02389404862,23291.676701141314,2636.3471929073057,-0.002432136209938586
2021-07-12,25963.81434653889,23291.676701141314,2672.1376453975754,-0.0010551162958604766
2021-07-13,26069.0848926888,23291.676701141314,2777.4081915474853,0.0
2021-07-14,26121.6364594685,23291.676701141314,2829.959758327186,0.0
2021-07-15,26034.432308451487,23291.676701141314,2742.755607310173,-0.0033383877442871076
2021-07-16,25975.387816517905,23291.676701141314,2683.711115376591,-0.005598755008229334
2021-07-19,25701.45106146014,23291.676701141314,2409.7743603188246,-0.016085722602423472
2021-07-20,26120.05582797558,23567.665009116397,2552.3908188591813,-6.05104314721615e-05
2021-07-21,26183.738068543116,23567.665009116397,2616.073059426719,0.0
2021-07-22,26279.501511899238,23567.665009116397,2711.8365027828404,0.0
2021-07-23,26424.05887327255,23567.665009116397,2856.393864156151,0.0
2021-07-26,26358.921727970428,23567.665009116397,2791.2567188540306,-0.002465069640304398
2021-07-27,26200.590896144568,23567.665009116397,2632.92588702817,-0.008456989071955728
2021-07-28,26329.41500352871,23567.665009116397,2761.749994412312,-0.003581730959567662
2021-07-29,26421.5401927807,23567.665009116397,2853.8751836643023,-9.53176990684084e-05
2021-07-30,26302.920243094126,23567.665009116397,2735.2552339777285,-0.004584406610634365
2021-08-02,26372.13721785528,23567.665009116397,2804.4722087388836,-0.001964938682065418
2021-08-03,26587.19886416193,23845.61194141072,2741.5869227512085,0.0
2021-08-04,26665.622221443427,23845.61194141072,2820.0102800327077,0.0
2021-08-05,26747.759803894463,23845.61194141072,2902.1478624837437,0.0
2021-08-06,26674.06798918774,23845.61194141072,2828.456047777021,-0.002755064919343008
2021-08-09,26686.465971544698,23845.61194141072,2840.854030133978,-0.0022915501260349
2021-08-10,26717.045512472956,23845.61194141072,2871.4335710622363,-0.0011482939747737447
2021-08-11,26795.70202682948,23845.61194141072,2950.0900854187603,0.0
2021-08-12,26800.764100181066,23845.61194141072,2955.1521587703464,0.0
2021-08-13,26853.29511150884,23845.61194141072,3007.68317009812,0.0
2021-08-16,26781.703857709508,23845.61194141072,2936.0919162987884,-0.002666013742523875
2021-08-17,26795.76891267094,23845.61194141072,2950.1569712602213,-0.002142239847997058
2021-08-18,27113.142363282448,24140.023905026006,2973.118458256442,0.0
2021-08-19,26974.0426690412,24140.023905026006,2834.0187640151926,-0.005130342045104406
2021-08-20,27035.28092623799,24140.023905026006,2895.2570212119826,-0.002871723092853374
2021-08-23,27449.78860113841,24441.495905148076,3008.2926959903343,0.0
2021-08-24,27514.546684999987,24441.495905148076,3073.05077985191,0.0
2021-08-25,27447.33378454846,24441.495905148076,3005.837879400384,-0.0024428132951275767
2021-08-26,27393.03152536848,24441.495905148076,2951.535620220402,-0.004416396934417028
2021-08-27,27482.913815441098,24441.495905148076,3041.417910293021,-0.001149678020177387
2021-08-30,27517.915814342465,24441.495905148076,3076.4199091943883,0.0
2021-08-31,27538.151505517097,24441.495905148076,3096.6556003690202,0.0
2021-09-01,27546.500768186743,24441.495905148076,3105.0048630386664,0.0
2021-09-02,27536.62017370899,24441.495905148076,3095.124268560914,-0.00035868782611994546
2021-09-03,27547.36390490267,24441.495905148076,3105.867999754595,0.0
2021-09-06,27629.91835570774,24441.495905148076,3188.422450559665,0.0
2021-09-07,27468.36636079238,24441.495905148076,3026.8704556443045,-0.005846995015893244
2021-09-08,27395.042607104046,24441.495905148076,2953.546701955969,-0.008500776063827039
2021-09-09,27442.872661549103,24441.495905148076,3001.376756401027,-0.0067696795824949835
2021-09-10,27430.172335848707,24441.495905148076,2988.6764307006306,-0.007229338041738045
2021-09-13,27417.219216563775,24441.495905148076,2975.723311415699,-0.007698145771032544
2021-09-14,27440.33321150187,24441.495905148076,2998.8373063537947,-0.006861589012502673
2021-09-15,27351.767025247882,24441.495905148076,2910.2711200998056,-0.010067034106975539
2021-09-16,27273.01777527195,24441.495905148076,2831.5218701238737,-0.012917178250078444
2021-09-17,27253.857710639437,24441.495905148076,2812.3618054913604,-0.013610631787864784
2021-09-20,27599.4427971031,25011.207792804136,2588.2350042989638,-0.0011029912652038537
2021-09-21,28118.029319342,25405.49778609027,2712.531533251731,0.0
2021-09-22,28212.681602058437,25405.49778609027,2807.1838159681683,0.0
2021-09-23,28240.535977228807,25405.49778609027,2835.0381911385375,0.0
2021-09-24,28172.28180241215,25405.49778609027,2766.7840163218825,-0.002416886665029672
2021-09-27,28175.47147158377,25405.49778609027,2769.9736854935,-0.0023039401836247387
2021-09-28,27930.442316754514,25405.49778609027,2524.9445306642447,-0.010980445297650536
2021-09-29,27925.773761182438,25405.49778609027,2520.2759750921687,-0.011145759283753364
2021-09-30,28018.588144547153,25405.49778609027,2613.090358456884,-0.007859193354567228
2021-10-01,28003.233973347407,25405.49778609027,2597.736187257138,-0.008402885981793796
2021-10-04,27849.994465002426,25405.49778609027,2444.496678912157,-0.013829111194677241
2021-10-05,28074.17449289975,25405.49778609027,2668.6767068094814,-0.005890875600349738
2021-10-06,28365.29587754475,25797.87977461566,2567.4161029290917,0.0
2021-10-07,28735.18984959619,25797.87977461566,2937.3100749805308,0.0
2021-10-08,28658.718814806838,25797.87977461566,2860.8390401911784,-0.0026612329756515265
2021-10-11,28675.502695510135,25797.87977461566,2877.622920894475,-0.002077144936172901
